published_at_utc,date,title,url,domain,language,published_at_utc_dt
2025-10-05T19:15:00+00:00,2025-10-05,"Mohilary sworn in as BTC chief , Himanta , Modi assure of support | Guwahati News",https://timesofindia.indiatimes.com/city/guwahati/mohilary-sworn-in-as-btc-chief-himanta-modi-assure-of-support/articleshow/124324844.cms,timesofindia.indiatimes.com,English,2025-10-05 19:15:00+00:00
2025-10-05T17:00:00+00:00,2025-10-05,Assam CM Sarma attends swearing - in ceremony of the 5th Executive Council of BTC,https://news.webindia123.com/news/Articles/India/20251005/4369195.html,news.webindia123.com,English,2025-10-05 17:00:00+00:00
2025-10-05T19:30:00+00:00,2025-10-05,Cryptocurrency volatility and the continued decline of the US dollar : How can investors maintain stable returns ?,https://www.botasot.info/teknologji-shkence/2397806/cryptocurrency-volatility-and-the-continued-decline-of-the-us-dollar-how-can-investors-maintain-stable-returns/,www.botasot.info,English,2025-10-05 19:30:00+00:00
2025-10-05T04:15:00+00:00,2025-10-05,"Public Keys : Robinhood Takes Flight , GM to Walmart , and Never Not Trading",https://finance.yahoo.com/news/public-keys-robinhood-takes-flight-204416159.html,finance.yahoo.com,English,2025-10-05 04:15:00+00:00
2025-10-05T19:15:00+00:00,2025-10-05,Hagrama Mohilary sworn in as BTC chief ; possible BPF - BJP alliance on the horizon,https://www.prokerala.com/news/articles/a1682417.html,www.prokerala.com,English,2025-10-05 19:15:00+00:00
2025-10-05T05:45:00+00:00,2025-10-05,"Bitcoin Melesat , Analis Prediksi Awal Tren Kenaikan Baru",https://money.kompas.com/read/2025/10/05/122803726/bitcoin-melesat-analis-prediksi-awal-tren-kenaikan-baru,money.kompas.com,Indonesian,2025-10-05 05:45:00+00:00
2025-10-05T19:30:00+00:00,2025-10-05,Bitcoin bull market is coming in 2025 . PioneerHash partners with investors to create a win - win future .,https://www.237online.com/bitcoins-bull-market-is-coming-in-2025-pioneerhash-partners-with-investors-to-create-a-win-win-future/,www.237online.com,English,2025-10-05 19:30:00+00:00
2025-10-05T00:15:00+00:00,2025-10-05,"Citi Revisi Proyeksi Kripto : Target Ethereum Naik , Bitcoin Dipangkas",https://www.liputan6.com/crypto/read/6175651/citi-revisi-proyeksi-kripto-target-ethereum-naik-bitcoin-dipangkas,www.liputan6.com,Indonesian,2025-10-05 00:15:00+00:00
2025-10-05T01:45:00+00:00,2025-10-05,Bitcoin teases all time high as Saylor and Trump lead celebration,https://finance.yahoo.com/news/bitcoin-teases-time-high-saylor-192448722.html,finance.yahoo.com,English,2025-10-05 01:45:00+00:00
2025-10-05T12:45:00+00:00,2025-10-05,비트코인 12만5689달러 사상 최고 기록 … 올들어서만 30 % 올라,https://www.busan.com/view/busan/view.php?code=2025100517241274380,www.busan.com,Korean,2025-10-05 12:45:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Биткоин - какой курс биткоина к доллару на бирже Binance сегодня УНИАН,https://www.unian.net/economics/finance/bitkoin-kakoy-kurs-bitkoina-k-dollaru-na-birzhe-binance-segodnya-13152333.html,www.unian.net,Russian,2025-10-05 08:00:00+00:00
2025-10-05T08:30:00+00:00,2025-10-05,Bitcoinde yeni tarihi zirve - Kripto Para Haberleri,https://www.haberturk.com/bitcoin-de-yeni-tarihi-zirve-3827737-ekonomi,www.haberturk.com,Turkish,2025-10-05 08:30:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,Стоимость биткоина впервые превысила $125 тысяч,https://life.ru/p/1795977,life.ru,Russian,2025-10-05 11:15:00+00:00
2025-10-05T01:45:00+00:00,2025-10-05,추석마다 출렁거린 비트코인연휴 기간 美 국면에 촉각,https://newsway.co.kr/news/view?ud=2025100211225068156,newsway.co.kr,Korean,2025-10-05 01:45:00+00:00
2025-10-05T09:30:00+00:00,2025-10-05,הביטקוין חוצה עוד רף ומטפס לשיא של 125 אלף דולר,https://www.ynet.co.il/economy/article/hk8z3kjtge,www.ynet.co.il,Hebrew,2025-10-05 09:30:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,"비트코인 , 12만5000달러 돌파하며 사상 최고가 경신",https://www.edaily.co.kr/News/Read?newsId=01413686642329968&mediaCodeNo=257,www.edaily.co.kr,Korean,2025-10-05 08:00:00+00:00
2025-10-05T06:15:00+00:00,2025-10-05,השוק רותח : ביטקוין שובר שיא - ומזנק ל - 125 אלף דולר,https://finance.walla.co.il/item/3785038,finance.walla.co.il,Hebrew,2025-10-05 06:15:00+00:00
2025-10-05T12:15:00+00:00,2025-10-05,"가상화폐 대장주 비트코인 ,  사상 최고가  12만5000달러 돌파하며 새로운 기록 달성",https://www.insight.co.kr/news/523217,www.insight.co.kr,Korean,2025-10-05 12:15:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Bitcoin vượt mốc 125 . 000 USD , nhiều người  cháy tài khoản",https://tienphong.vn/bitcoin-vuot-moc-125000-usd-nhieu-nguoi-chay-tai-khoan-post1784209.tpo,tienphong.vn,Vietnamese,2025-10-05 11:15:00+00:00
2025-10-05T13:45:00+00:00,2025-10-05,"Bitcoin reaches record high , surpasses US$125 , 000 for the first time",https://www.theborneopost.com/2025/10/05/bitcoin-reaches-record-high-surpasses-us125000-for-the-first-time/,www.theborneopost.com,English,2025-10-05 13:45:00+00:00
2025-10-05T09:45:00+00:00,2025-10-05,"비트코인 , 12만5000달러 돌파 ... 사상 최고가 경신",https://www.newspim.com/news/view/20251005000099,www.newspim.com,Korean,2025-10-05 09:45:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Sampai Kapan Harga Bitcoin Tembus Rp 2 Miliar ? Ini Bocoran Analis,https://money.kompas.com/read/2025/10/05/141551526/sampai-kapan-harga-bitcoin-tembus-rp-2-miliar-ini-bocoran-analis,money.kompas.com,Indonesian,2025-10-05 08:00:00+00:00
2025-10-05T11:00:00+00:00,2025-10-05,Стоимость биткоина обновила исторический максимум,https://lenta.ru/news/2025/10/05/stoimost-bitkoina-obnovila-istoricheskiy-maksimum/,lenta.ru,Russian,2025-10-05 11:00:00+00:00
2025-10-05T21:15:00+00:00,2025-10-05,"비트코인 , 12만5천달러 넘어 다시 역대 최고가",http://www.koreatimes.com/article/20251005/1583758,www.koreatimes.com,Korean,2025-10-05 21:15:00+00:00
2025-10-05T09:30:00+00:00,2025-10-05,Bitcoin til ny rekord,https://e24.no/boers-og-finans/i/Xjv89W/bitcoin-til-ny-rekord,e24.no,Norwegian,2025-10-05 09:30:00+00:00
2025-10-05T12:15:00+00:00,2025-10-05,Bitcoin 125 bin doları aştı : Yeni rekor seviyesi görüldü,"https://t24.com.tr/haber/bitcoin-125-bin-dolari-asti-yeni-rekor-seviyesi-goruldu,1265578",t24.com.tr,Turkish,2025-10-05 12:15:00+00:00
2025-10-05T06:30:00+00:00,2025-10-05,Bitcoinden yeni rekor ! Kritik eşiği aştı,https://www.medyatava.com/ekonomi/bitcoinden-yeni-rekor-kritik-esigi-asti-439688,www.medyatava.com,Turkish,2025-10-05 06:30:00+00:00
2025-10-05T10:45:00+00:00,2025-10-05,رقماً قياسياً : بيتكوين تتجاوز 125 ألف دولار,https://www.albawaba.com/ar/%D8%A3%D8%B9%D9%85%D8%A7%D9%84/%D8%B1%D9%82%D9%85%D8%A7%D9%8B-%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A7%D9%8B-%D8%A8%D9%8A%D8%AA%D9%83%D9%88%D9%8A%D9%86-%D8%AA%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-125-%D8%A3%D9%84%D9%81-1613748,www.albawaba.com,Arabic,2025-10-05 10:45:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,"Bitcoin smashes records , soars past $125 , 000 amid demand and favourable regulatory climate",https://www.financialexpress.com/market/cryptocurrency/bitcoin-smashes-records-soars-past-125000-amid-demandnbspand-favourable-regulatory-climate/3998983/,www.financialexpress.com,English,2025-10-05 08:00:00+00:00
2025-10-05T16:45:00+00:00,2025-10-05,Курс биткоина обновил максимум,https://1news.az/news/20251005062114203-Kurs-bitkoina-obnovil-maksimum,1news.az,Russian,2025-10-05 16:45:00+00:00
2025-10-05T06:30:00+00:00,2025-10-05,Bitcoin yeni rekora imza attı,https://www.f5haber.com/ekonomi/bitcoin-yeni-rekora-imza-atti-6831041,www.f5haber.com,Turkish,2025-10-05 06:30:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Курс биткоина : сколько стоит 5 октября 2025 года , когда был прошлый максимум",https://www.dp.ru:443/a/2025/10/05/kurs-bitkoina-vpervie-previsil,www.dp.ru:443,Russian,2025-10-05 11:15:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Bitcoin arrin çmimin e ri historik mbi 125 , 000 dollarë",https://zeri.info/ekonomia/594782/bitcoin-arrin-cmimin-e-ri-historik-mbi-125-000-dollare/,zeri.info,Albanian,2025-10-05 11:15:00+00:00
2025-10-05T09:00:00+00:00,2025-10-05,"Bitcoin phá mốc 125 . 000 USD , nguy cơ cạn kiệt hàng trên sàn giao dịch",https://dantri.com.vn/kinh-doanh/bitcoin-pha-moc-125000-usd-nguy-co-can-kiet-hang-tren-san-giao-dich-20251005142418084.htm,dantri.com.vn,Vietnamese,2025-10-05 09:00:00+00:00
2025-10-05T19:15:00+00:00,2025-10-05,"Bitcoin hits record high , rising above US$125 , 000",https://www.taipeitimes.com/News/biz/archives/2025/10/06/2003844970,www.taipeitimes.com,English,2025-10-05 19:15:00+00:00
2025-10-05T08:15:00+00:00,2025-10-05,Bitcoin tüm zamanların en yüksek seviyesini gördü,https://www.haberler.com/ekonomi/bitcoin-tum-zamanlarin-en-yuksek-seviyesini-gordu-19116840-haberi/,www.haberler.com,Turkish,2025-10-05 08:15:00+00:00
2025-10-05T14:15:00+00:00,2025-10-05,"Bitcoin Touches Record Price Above $125 , 000",https://www.investopedia.com/bitcoin-touches-record-price-above-usd125-000-11824332,www.investopedia.com,English,2025-10-05 14:15:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Bitcoin reaches new record high , rising above $125 , 000",https://www.hurriyetdailynews.com/bitcoin-reaches-new-record-high-rising-above-125-000-214318,www.hurriyetdailynews.com,English,2025-10-05 11:15:00+00:00
2025-10-05T08:15:00+00:00,2025-10-05,Bitcoin vượt mốc kỷ lục mới 125 . 000 USD,https://baotintuc.vn/thi-truong-tien-te/bitcoin-vuot-moc-ky-luc-moi-125000-usd-20251005142818293.htm,baotintuc.vn,Vietnamese,2025-10-05 08:15:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Bitcoin lập đỉnh mới trên 125 . 000 USD vượt kỷ lục | Vietnam+ ( VietnamPlus ),https://www.vietnamplus.vn/bitcoin-da-dat-muc-cao-ky-luc-moi-khi-vuot-tren-moc-125000-usd-post1068181.vnp,www.vietnamplus.vn,Vietnamese,2025-10-05 08:00:00+00:00
2025-10-05T23:45:00+00:00,2025-10-05,4利多 比特幣破12 . 5萬美元創高 - 財經,https://www.chinatimes.com/newspapers/20251006000294-260110,www.chinatimes.com,Chinese,2025-10-05 23:45:00+00:00
2025-10-05T09:00:00+00:00,2025-10-05,"Bitcoin hits record high above $125 , 000",https://www.philstar.com/business/2025/10/05/2477720/bitcoin-hits-record-high-above-125000,www.philstar.com,English,2025-10-05 09:00:00+00:00
2025-10-05T21:00:00+00:00,2025-10-05,Bitcoin atinge un nou record maxim istoric,https://www.stiripesurse.ro/bitcoin-atinge-un-nou-record-maxim-istoric_3817894,www.stiripesurse.ro,Romanian,2025-10-05 21:00:00+00:00
2025-10-05T09:00:00+00:00,2025-10-05,"Bitcoin hits record high above US$125 , 000",https://www.freemalaysiatoday.com/category/business/2025/10/05/bitcoin-hits-record-high-above-us125000,www.freemalaysiatoday.com,English,2025-10-05 09:00:00+00:00
2025-10-05T08:15:00+00:00,2025-10-05,"Bitcoin hits all - time high above $125 , 000",https://nypost.com/2025/10/05/business/bitcoin-hits-all-time-high-above-125000/,nypost.com,English,2025-10-05 08:15:00+00:00
2025-10-05T10:45:00+00:00,2025-10-05,"Bitcoin lập kỷ lục mới , vượt 125 . 000 đô la Mỹ",https://thesaigontimes.vn/bitcoin-lap-ky-luc-moi-vuot-125-000-do-la-my/,thesaigontimes.vn,Vietnamese,2025-10-05 10:45:00+00:00
2025-10-05T15:45:00+00:00,2025-10-05,Биткойн достиг рекордной цены - сколько стоит монета самой дорогой криптовалюты,https://24tv.ua/economy/ru/bitkojn-dostig-rekordnoj-ceny-skolko-stoit-moneta-samoj-dorogoj-kriptovaljuty-jekonomika-24_n2927771,24tv.ua,Russian,2025-10-05 15:45:00+00:00
2025-10-05T23:00:00+00:00,2025-10-05,"Bitcoin hits record high above $125 , 000",https://dailytimes.com.pk/1379542/bitcoin-hits-record-high-above-125000/,dailytimes.com.pk,English,2025-10-05 23:00:00+00:00
2025-10-05T06:30:00+00:00,2025-10-05,ביטקוין שובר עוד שיא ונסחר מעל שווי של 125 אלף דולר,https://www.themarker.com/wallstreet/2025-10-05/ty-article-live/00000199-b2db-da1c-addb-bbfb0a4b0000,www.themarker.com,Hebrew,2025-10-05 06:30:00+00:00
2025-10-05T06:30:00+00:00,2025-10-05,Bitcoin hits all - time high as investors flock to  debasement  trade,https://www.thehindubusinessline.com/money-and-banking/cryptocurrency/bitcoin-hits-all-time-high-as-investors-flock-to-debasement-trade/article70127376.ece,www.thehindubusinessline.com,English,2025-10-05 06:30:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Bitcoin rekor yeniledi,https://www.birgun.net/haber/bitcoin-rekor-yeniledi-658699%20target=_blank%20class=stretched-link,www.birgun.net,Turkish,2025-10-05 08:00:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Bitcoin rekor yeniledi,https://www.birgun.net/haber/bitcoin-rekor-yeniledi-658699%20target=_blank,www.birgun.net,Turkish,2025-10-05 08:00:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Bitcoin rekor yeniledi,https://www.birgun.net/haber/bitcoin-rekor-yeniledi-658699%20class=nav-link%20target=_blank,www.birgun.net,Turkish,2025-10-05 08:00:00+00:00
2025-10-05T08:15:00+00:00,2025-10-05,"Bitcoin , ABD Hükümeti Kapanma Riskiyle Rekor Kırdı",http://www.haberler.com/ekonomi/bitcoin-abd-hukumeti-kapanma-riskiyle-rekor-kirdi-19116950-haberi/,www.haberler.com,Turkish,2025-10-05 08:15:00+00:00
2025-10-05T12:15:00+00:00,2025-10-05,Bitcoin atinge un nou record . „ Vedeta  criptomonedelor a depășit pragul de 125 . 000 de dolari,https://stirileprotv.ro/stiri/ilikeit/bitcoin-atinge-un-nou-record-zvedeta-criptomonedelor-a-depasit-pragul-de-125-000-de-dolari.html,stirileprotv.ro,Romanian,2025-10-05 12:15:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Bitcoin , ABDde hükümetin kapanmasının riskleri artırmasıyla rekor ye",https://www.kibrispostasi.com/c50-EKONOMI/n577491-bitcoin-abdde-hukumetin-kapanmasinin-riskleri-artirmasiyla-rekor-yeniledi,www.kibrispostasi.com,Turkish,2025-10-05 11:15:00+00:00
2025-10-05T02:45:00+00:00,2025-10-05,"비트코인 , 12만 달러 돌파하며 주간 11 % ↑ … 알트코인도 동반 반등",https://zdnet.co.kr/view/?no=20251005103249,zdnet.co.kr,Korean,2025-10-05 02:45:00+00:00
2025-10-05T11:00:00+00:00,2025-10-05,"Bitcoin hits record high above $125 , 000",https://www.bssnews.net/business/318097,www.bssnews.net,English,2025-10-05 11:00:00+00:00
2025-10-05T20:00:00+00:00,2025-10-05,Bitcóin se alza y marca récord sobre los $125 . 000,https://www.nacion.com/economia/bitcoin-se-alza-y-marca-record-sobre-los-125000/GADVDNPJZJHC5KUJMIN2UGLONY/story/,www.nacion.com,Spanish,2025-10-05 20:00:00+00:00
2025-10-05T12:15:00+00:00,2025-10-05,Kurs bitcoina pobił nowy rekord !,https://wgospodarce.pl/informacje/152725-kurs-bitcoina-pobil-nowy-rekord,wgospodarce.pl,Polish,2025-10-05 12:15:00+00:00
2025-10-05T09:45:00+00:00,2025-10-05,ارتفاع قيمة « بيتكوين » إلى مستوى قياسي يتجاوز 125 ألف دولار,https://alwasat.ly/news/economy/492984,alwasat.ly,Arabic,2025-10-05 09:45:00+00:00
2025-10-05T11:15:00+00:00,2025-10-05,"Bitcoin sets another all - time high as it hits $125 , 000",https://www.thestatesman.com/business/bitcoin-sets-another-all-time-high-as-it-hits-125000-1503495165.html,www.thestatesman.com,English,2025-10-05 11:15:00+00:00
2025-10-05T23:00:00+00:00,2025-10-05,Cena kryptoměny bitcoin poprvé překonala hranici 125 000 dolarů,https://www.tyden.cz/cena-kryptomeny-bitcoin-poprve-prekonala-hranici-125000-dolaru,www.tyden.cz,Czech,2025-10-05 23:00:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,"Bitcoin hits all - time high above $125 , 000",https://www.marketscreener.com/news/bitcoin-hits-all-time-high-above-125-000-ce7d5bdcdb8bf624,www.marketscreener.com,English,2025-10-05 08:00:00+00:00
2025-10-05T08:15:00+00:00,2025-10-05,"Bitcoin , ABDde hükümetin kapanmasının riskleri artırmasıyla rekor yeniledi",https://www.aa.com.tr/tr/ekonomi/bitcoin-abdde-hukumetin-kapanmasinin-riskleri-artirmasiyla-rekor-yeniledi/3707906,www.aa.com.tr,Turkish,2025-10-05 08:15:00+00:00
2025-10-05T20:00:00+00:00,2025-10-05,美元重挫 避險潮湧 ！ 比特幣瘋漲破12萬5千美元 華爾街金主狂掃ETF | 財經 | 三立新聞網 SETN . COM,https://www.setn.com/News.aspx?NewsID=1731415,www.setn.com,Chinese,2025-10-05 20:00:00+00:00
2025-10-05T14:15:00+00:00,2025-10-05,"Bitcoin hits all - time high above $125 , 000",https://tribune.com.pk/story/2570736/bitcoin-hits-all-time-high-above-125000,tribune.com.pk,English,2025-10-05 14:15:00+00:00
2025-10-06T00:00:00+00:00,2025-10-05,Bitcoin hits fresh record as  Uptober  narrative takes hold,https://www.afr.com/markets/currencies/bitcoin-hits-fresh-record-as-uptober-narrative-takes-hold-20251006-p5n0bc,www.afr.com,English,2025-10-06 00:00:00+00:00
2025-10-05T05:30:00+00:00,2025-10-05,Bitcoin Rises to a Record as  Debasement  Trade Spurs Risk Rally,https://www.bloomberg.com/news/articles/2025-10-05/bitcoin-rises-to-a-record-as-debasement-trade-spurs-risk-rally,www.bloomberg.com,English,2025-10-05 05:30:00+00:00
2025-10-05T23:00:00+00:00,2025-10-05,比特幣漲破12 . 5萬美元 避開美元風險的 「 貶值交易 」 更加盛行 | 全球財經 | 全球,https://udn.com/news/story/6811/9052049,udn.com,Chinese,2025-10-05 23:00:00+00:00
2025-10-05T21:15:00+00:00,2025-10-05,Shiba Inu ( SHIB ) Price Prediction : Shiba Inu Price Eyes Bullish Breakout as 7 - Month Triangle Nears $0 . 0000205 Target,https://bravenewcoin.com/insights/shiba-inu-shib-price-prediction-shiba-inu-price-eyes-bullish-breakout-as-7-month-triangle-nears-0-0000205-target,bravenewcoin.com,English,2025-10-05 21:15:00+00:00
2025-10-05T03:00:00+00:00,2025-10-05,Why Hut 8 Stock Was Blasting Higher This Week,https://finance.yahoo.com/news/why-hut-8-stock-blasting-201941784.html,finance.yahoo.com,English,2025-10-05 03:00:00+00:00
2025-10-05T15:00:00+00:00,2025-10-05,Bitcoin atinge un nou maxim istoric . La ce valoare a urcat criptomoneda - vedetă,https://hotnews.ro/bitcoin-atinge-un-nou-maxim-istoric-la-ce-valoare-a-urcat-criptomoneda-vedeta-2079753,hotnews.ro,Romanian,2025-10-05 15:00:00+00:00
2025-10-05T08:30:00+00:00,2025-10-05,"Курс биткоина побил исторический рекорд , превысив отметку $125 тысяч",https://www.ridus.ru/kurs-bitkoina-pobil-istoricheskij-rekord-prevysiv-otmetku-125-tysyach-708627.html,www.ridus.ru,Russian,2025-10-05 08:30:00+00:00
2025-10-05T08:30:00+00:00,2025-10-05,Yatırımcılar dikkat ! Bitcoinde tüm zamanların rekoru,https://www.milliyet.com.tr/ekonomi/yatirimcilar-dikkat-bitcoinde-tum-zamanlarin-rekoru-7458303,www.milliyet.com.tr,Turkish,2025-10-05 08:30:00+00:00
2025-10-05T19:45:00+00:00,2025-10-05,Assam CM Sarma attends swearing - in ceremony of the 5th Executive Council of BTC,http://www.britainnews.net/news/278618808/assam-cm-sarma-attends-swearing-in-ceremony-of-the-5th-executive-council-of-btc,www.britainnews.net,English,2025-10-05 19:45:00+00:00
2025-10-05T20:15:00+00:00,2025-10-05,Pakistan Bitcoin Push Faces Legal Energy and Fraud Challenges,https://www.newkerala.com/news/o/pakistans-big-bitcoin-push-faces-legal-energy-fraud-challenges-968,www.newkerala.com,English,2025-10-05 20:15:00+00:00
2025-10-05T13:45:00+00:00,2025-10-05,Trwa hossa bitcoina . Waluta pobiła nowy rekord,"https://www.wnp.pl/wiadomosci/trwa-hossa-bitcoina-waluta-pobila-nowy-rekord,991133.html",www.wnp.pl,Polish,2025-10-05 13:45:00+00:00
2025-10-05T08:00:00+00:00,2025-10-05,Trump made 1 big move to make America the  crypto capital of the world,https://finance.yahoo.com/news/trump-made-1-big-move-090900928.html,finance.yahoo.com,English,2025-10-05 08:00:00+00:00
2025-10-05T19:45:00+00:00,2025-10-05,PM Modi congratulates Hagrama Mohilary on being sworn in as Chief Executive Member of BTC,http://www.indiagazette.com/news/278618874/pm-modi-congratulates-hagrama-mohilary-on-being-sworn-in-as-chief-executive-member-of-btc,www.indiagazette.com,English,2025-10-05 19:45:00+00:00
2025-10-05T19:00:00+00:00,2025-10-05,PM Modi congratulates Hagrama Mohilary on being sworn in as Chief Executive Member of BTC,http://www.bignewsnetwork.com/news/278618874/pm-modi-congratulates-hagrama-mohilary-on-being-sworn-in-as-chief-executive-member-of-btc,www.bignewsnetwork.com,English,2025-10-05 19:00:00+00:00
2025-10-05T19:45:00+00:00,2025-10-05,PM Modi congratulates Hagrama Mohilary on being sworn in as Chief Executive Member of BTC,http://www.britainnews.net/news/278618874/pm-modi-congratulates-hagrama-mohilary-on-being-sworn-in-as-chief-executive-member-of-btc,www.britainnews.net,English,2025-10-05 19:45:00+00:00
2025-10-05T06:30:00+00:00,2025-10-05,"Perfect Storm  Bitcoin Suddenly Braced For A  Massive  Price Shock After Surging To All - Time High Over $125 , 000",https://www.forbes.com/sites/digital-assets/2025/10/05/trumps-2000-tariff-dividend-stimulus-check-idea-could-be-about-to-blow-up-the-bitcoin-price-crypto-and-stock-market/,www.forbes.com,English,2025-10-05 06:30:00+00:00
2025-10-05T11:00:00+00:00,2025-10-05,Bitcoin Allzeithoch : Saylor knackt die 80 Milliarden Dollar Marke,https://www.finanzen.ch/nachrichten/devisen/bitcoin-allzeithoch-saylor-knackt-die-80-milliarden-dollar-marke-1035256055,www.finanzen.ch,German,2025-10-05 11:00:00+00:00
2025-10-05T12:15:00+00:00,2025-10-05,Bitcoin Holders Diversify Into XRP Tundra Phase 5 Presale,https://www.globenewswire.com/news-release/2025/10/05/3161319/0/en/Bitcoin-Holders-Diversify-Into-XRP-Tundra-Phase-5-Presale-With-Defined-Price-Path.html,www.globenewswire.com,English,2025-10-05 12:15:00+00:00
2025-10-05T06:15:00+00:00,2025-10-05,"Bitcoin hits all - time high above $125 , 000",https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-hits-all-time-high-above-125000/articleshow/124316827.cms,economictimes.indiatimes.com,English,2025-10-05 06:15:00+00:00
2025-10-05T16:00:00+00:00,2025-10-05,Bitcoin ETF Buzz Builds as Ethereum - Based MAGACOIN FINANCE,https://www.globenewswire.com/news-release/2025/10/05/3161329/0/en/Bitcoin-ETF-Buzz-Builds-as-Ethereum-Based-MAGACOIN-FINANCE-Crosses-15-5-Million-in-Presale-Funding.html,www.globenewswire.com,English,2025-10-05 16:00:00+00:00
2025-10-05T11:30:00+00:00,2025-10-05,"Bitcoin , ABDde hükümetin kapanmasýnýn riskleri artýrmasýyla rekor yeniledi",https://www.yenimesaj.com.tr/bitcoin-abdde-hukumetin-kapanmasinin-riskleri-artirmasiyla-rekor-yeniledi-H1585882.htm,www.yenimesaj.com.tr,Turkish,2025-10-05 11:30:00+00:00
2025-10-05T03:00:00+00:00,2025-10-05,Bullish ( BLSH ) Jumps 11 . 7 % Ahead of Crypto Options Launch,https://finance.yahoo.com/news/bullish-blsh-jumps-11-7-181500946.html,finance.yahoo.com,English,2025-10-05 03:00:00+00:00
2025-10-05T19:30:00+00:00,2025-10-05,"XRP ETF Approval Impending , Global Investors Turn to PioneerHash",https://www.237online.com/xrp-etf-approval-impending-global-investors-turn-to-pioneerhash/,www.237online.com,English,2025-10-05 19:30:00+00:00
2025-10-05T14:00:00+00:00,2025-10-05,"Bitcoin hits $125 , 000 all - time high as crypto market cap surges",https://www.thecable.ng/bitcoin-hits-125000-all-time-high-as-crypto-market-cap-surges/,www.thecable.ng,English,2025-10-05 14:00:00+00:00
2025-10-05T12:45:00+00:00,2025-10-05,Bitcoin - Kurs steigt erstmals über die Schwelle von 125  000 US - Dollar,https://www.finanzen.ch/nachrichten/devisen/bitcoin-kurs-steigt-erstmals-ueber-die-schwelle-von-125000-us-dollar-1035255939,www.finanzen.ch,German,2025-10-05 12:45:00+00:00
2025-10-05T04:15:00+00:00,2025-10-05,"Coinbase Applies for US Banking License , Joining Growing Pack of Crypto Firms",https://finance.yahoo.com/news/coinbase-applies-us-banking-license-205150477.html,finance.yahoo.com,English,2025-10-05 04:15:00+00:00
2025-10-05T02:45:00+00:00,2025-10-05,WLFI Sells Tokens to Bitcoin Miner Hut8 at Premium Price,https://bravenewcoin.com/insights/wlfi-sells-tokens-to-bitcoin-miner-hut8-at-premium-price,bravenewcoin.com,English,2025-10-05 02:45:00+00:00
2025-10-05T09:45:00+00:00,2025-10-05,Bitcoin knackt Allzeithoch - was die Rallye jetzt antreibt,https://www.finanznachrichten.de/nachrichten-2025-10/66615697-bitcoin-knackt-allzeithoch-was-die-rallye-jetzt-antreibt-102.htm,www.finanznachrichten.de,German,2025-10-05 09:45:00+00:00
2025-10-05T20:00:00+00:00,2025-10-05,Stocks and bitcoin are running on fumes and FOMO - but here how the market can steer clear of a selloff,https://www.morningstar.com/news/marketwatch/20251005140/stocks-and-bitcoin-are-running-on-fumes-and-fomo-but-heres-how-the-market-can-steer-clear-of-a-selloff,www.morningstar.com,English,2025-10-05 20:00:00+00:00
2025-10-05T21:45:00+00:00,2025-10-05,Hagrama Mohilary sworn in as chief of BTC,https://nagalandpost.com/hagrama-mohilary-sworn-in-as-chief-of-btc/,nagalandpost.com,English,2025-10-05 21:45:00+00:00
2025-10-05T19:45:00+00:00,2025-10-05,"Bitcoin , Solana Altcoin MAGACOIN FINANCE Drive Investor",https://www.globenewswire.com/news-release/2025/10/05/3161350/0/en/Bitcoin-Solana-Altcoin-MAGACOIN-FINANCE-Drive-Investor-Focus-Amid-15-5-Million-Presale-Milestone.html,www.globenewswire.com,English,2025-10-05 19:45:00+00:00
2025-10-05T13:15:00+00:00,2025-10-05,ניסוי חדש : ChatGPT ו ־ Claude הפכו למשקיעים בבורסה - זה מה שקרה,https://www.maariv.co.il/economy/tech/article-1238650,www.maariv.co.il,Hebrew,2025-10-05 13:15:00+00:00
2025-10-05T09:30:00+00:00,2025-10-05,Blackhama F & B 에서 요식업운영팀 마케팅팀 구합니다 .,https://www.radiokorea.com:443/bulletin/bbs/board.php?bo_table=c_jobs&wr_id=4048754,www.radiokorea.com:443,Korean,2025-10-05 09:30:00+00:00
2025-10-05T07:30:00+00:00,2025-10-05,월셔 북창동 순두부에서 함께 일하실 서버님 호스트님 모십니다 !,https://www.radiokorea.com:443/bulletin/bbs/board.php?bo_table=c_jobs&wr_id=4048751,www.radiokorea.com:443,Korean,2025-10-05 07:30:00+00:00
